v8-version,8,1,307,31,-node.33,0
code-creation,LazyCompile,12,40292,0x2fdfac5e9c6e,170,read internal/fs/read_file_context.js:79:7,0x2fdfac5e7520,~
tick,0xf0ae15,40389,0,0x0,5
code-creation,LazyCompile,12,40421,0x2fdfac5e9e9e,150,readFileAfterRead internal/fs/read_file_context.js:20:27,0x2fdfac5e7430,~
code-creation,LazyCompile,12,40452,0x2fdfac5ea11e,108,close internal/fs/read_file_context.js:102:8,0x2fdfac5e7570,~
code-creation,LazyCompile,12,40534,0x2fdfac5ea38e,204,readFileAfterClose internal/fs/read_file_context.js:41:28,0x2fdfac5e7480,~
code-creation,LazyCompile,12,40566,0x2fdfac5ea5a6,127, internal/util.js:297:36,0x2fdfac5e6990,~
code-creation,LazyCompile,12,40598,0x2fdfac5ea786,45,defaultTransformSource internal/modules/esm/transform_source.js:3:32,0x2fdfac5d1038,~
code-creation,LazyCompile,12,40660,0x2fdfac5eaaa6,341,maybeCacheSourceMap internal/source_map/source_map_cache.js:43:29,0x172ba730390,~
code-creation,Script,12,40724,0x2fdfac5eb136,127, file:///home/jeka/projects/node/example/app.js:1:1,0x2fdfac5eafb8,~
code-creation,LazyCompile,12,40770,0x2fdfac5eb446,152, internal/modules/esm/module_job.js:49:41,0x2fdfac5e7c58,~
code-creation,LazyCompile,12,40796,0x2fdfac5eb5de,15,onParseError internal/url.js:255:22,0x172ba707630,~
code-creation,LazyCompile,12,40830,0x2fdfac5eb786,218,NodeError internal/errors.js:253:16,0x2df8237fceb8,~
code-creation,LazyCompile,12,40886,0x2fdfac5ebace,317,getMessage internal/errors.js:343:20,0x2df8237f6108,~
code-creation,LazyCompile,12,40906,0x2fdfac5ebda6,18, internal/errors.js:1174:30,0x2df8237f6c68,~
code-creation,LazyCompile,12,40945,0x2fdfac5ebfb6,109,addCodeToName internal/errors.js:299:23,0x2df8237f6068,~
code-creation,LazyCompile,12,40986,0x2fdfac5ec18e,162,prepareStackTrace internal/errors.js:55:27,0x2df8237f64a0,~
code-creation,LazyCompile,12,41007,0x2fdfac5ec37e,72,maybeOverridePrepareStackTrace internal/errors.js:80:40,0x2df8237f64f0,~
code-creation,LazyCompile,12,41086,0x2fdfac5ec62e,185,builtinStrategy internal/modules/esm/translators.js:127:58,0x2fdfac5d20e8,~
code-creation,LazyCompile,12,41114,0x2fdfac5ec856,58,loadNativeModule internal/modules/cjs/helpers.js:21:26,0x2fdfac5c3358,~
code-creation,RegExp,4,41145,0x340a5d142480,777,^$
code-creation,LazyCompile,12,41180,0x2fdfac5eca8e,141,compileForPublicLoader internal/bootstrap/loaders.js:212:25,0x2df8237e9d70,~
code-creation,Eval,12,41256,0x2fdfac5ed0b6,6, http.js:1:1,0x2fdfac5ecfe8,~
code-creation,Eval,12,41292,0x2fdfac5ed5e6,383, http.js:1:1,0x2fdfac5ed020,~
tick,0xf9d435,41458,1,0xa7b500,2,0xc08860,0x2df8237ee121,0x2df8237edf0e,0x2fdfac5ed61c,0x2df8237ee147,0x2fdfac5ecac0,0x2fdfac5ec887,0x2fdfac5ec674,0x2fdfac5e5c4a,0x2fdfac5dce8c,0x136f770
code-creation,Eval,12,41500,0x2fdfac5ee036,6, _http_agent.js:1:1,0x2fdfac5edf68,~
code-creation,Eval,12,41529,0x2fdfac5ee756,470, _http_agent.js:1:1,0x2fdfac5edfa0,~
code-creation,Eval,12,42130,0x2fdfac5f0466,6, net.js:1:1,0x2fdfac5f0398,~
code-creation,Eval,12,42227,0x2fdfac5f297e,2631, net.js:1:1,0x2fdfac5f03d0,~
code-creation,Eval,12,42382,0x2fdfac5f4646,6, stream.js:1:1,0x2fdfac5f4578,~
code-creation,Eval,12,42399,0x2fdfac5f47de,162, stream.js:1:1,0x2fdfac5f45b0,~
tick,0xf624ab,42608,1,0xa7b500,5,0xc08860,0x2df8237ee121,0x2df8237edf0e,0x2fdfac5f47eb,0x2df8237ee147,0x2df8237edf0e,0x2fdfac5f2b4f,0x2df8237ee147,0x2df8237edf0e,0x2fdfac5ee7ba,0x2df8237ee147,0x2df8237edf0e,0x2fdfac5ed61c,0x2df8237ee147,0x2fdfac5ecac0,0x2fdfac5ec887,0x2fdfac5ec674,0x2fdfac5e5c4a,0x2fdfac5dce8c,0x136f770
code-creation,Eval,12,42688,0x2fdfac5f4f96,6, internal/streams/pipeline.js:1:1,0x2fdfac5f4ec8,~
code-creation,Eval,12,42708,0x2fdfac5f5496,244, internal/streams/pipeline.js:1:1,0x2fdfac5f4f00,~
code-creation,Eval,12,42796,0x2fdfac5f5a86,6, internal/streams/destroy.js:1:1,0x2fdfac5f59b8,~
code-creation,Eval,12,42809,0x2fdfac5f5e5e,96, internal/streams/destroy.js:1:1,0x2fdfac5f59f0,~
code-creation,Eval,12,42921,0x2fdfac5f6586,6, internal/streams/end-of-stream.js:1:1,0x2fdfac5f64b8,~
code-creation,Eval,12,42936,0x2fdfac5f68e6,113, internal/streams/end-of-stream.js:1:1,0x2fdfac5f64f0,~
code-creation,Eval,12,43004,0x2fdfac5f6d26,6, internal/streams/legacy.js:1:1,0x2fdfac5f6c58,~
code-creation,Eval,12,43018,0x2fdfac5f6ed6,83, internal/streams/legacy.js:1:1,0x2fdfac5f6c90,~
code-creation,Eval,12,43407,0x2fdfac5f7be6,6, _stream_readable.js:1:1,0x2fdfac5f7b18,~
code-creation,Eval,12,43464,0x2fdfac5f961e,1235, _stream_readable.js:1:1,0x2fdfac5f7b50,~
tick,0xf9f08a,43650,1,0xa7b500,2,0xc08860,0x2df8237ee121,0x2df8237edf0e,0x2fdfac5f9789,0x2df8237ee147,0x2df8237edf0e,0x2fdfac5f481a,0x2df8237ee147,0x2df8237edf0e,0x2fdfac5f2b4f,0x2df8237ee147,0x2df8237edf0e,0x2fdfac5ee7ba,0x2df8237ee147,0x2df8237edf0e,0x2fdfac5ed61c,0x2df8237ee147,0x2fdfac5ecac0,0x2fdfac5ec887,0x2fdfac5ec674,0x2fdfac5e5c4a,0x2fdfac5dce8c,0x136f770
code-creation,Eval,12,43686,0x2fdfac5fa6ee,6, internal/streams/buffer_list.js:1:1,0x2fdfac5fa620,~
code-creation,Eval,12,43720,0x2fdfac5fac4e,167, internal/streams/buffer_list.js:1:1,0x2fdfac5fa658,~
code-creation,Eval,12,43797,0x2fdfac5fb1ee,6, internal/streams/state.js:1:1,0x2fdfac5fb120,~
code-creation,Eval,12,43810,0x2fdfac5fb406,93, internal/streams/state.js:1:1,0x2fdfac5fb158,~
code-creation,Eval,12,44120,0x2fdfac5fcb56,6, _stream_writable.js:1:1,0x2fdfac5fca88,~
code-creation,Eval,12,44168,0x2fdfac5fdf7e,949, _stream_writable.js:1:1,0x2fdfac5fcac0,~
code-creation,Eval,12,44318,0x2fdfac5ff0b6,6, _stream_duplex.js:1:1,0x2fdfac5fefe8,~
code-creation,Eval,12,44348,0x2fdfac5ff406,537, _stream_duplex.js:1:1,0x2fdfac5ff020,~
code-creation,Eval,12,44477,0x2fdfac5ffe2e,6, _stream_transform.js:1:1,0x2fdfac5ffd60,~
code-creation,Eval,12,44497,0x3de08876aa16,237, _stream_transform.js:1:1,0x2fdfac5ffd98,~
code-creation,Eval,12,44565,0x3de08876b046,6, _stream_passthrough.js:1:1,0x3de08876af78,~
code-creation,Eval,12,44579,0x3de08876b1ae,95, _stream_passthrough.js:1:1,0x3de08876afb0,~
code-creation,Eval,12,44664,0x3de08876ba16,6, internal/net.js:1:1,0x3de08876b948,~
tick,0xe06268,44713,1,0xa7b500,3,0xc08860,0x2df8237ee121,0x2df8237edf0e,0x2fdfac5f2ba4,0x2df8237ee147,0x2df8237edf0e,0x2fdfac5ee7ba,0x2df8237ee147,0x2df8237edf0e,0x2fdfac5ed61c,0x2df8237ee147,0x2fdfac5ecac0,0x2fdfac5ec887,0x2fdfac5ec674,0x2fdfac5e5c4a,0x2fdfac5dce8c,0x136f770
code-creation,Eval,12,44769,0x3de08876be0e,693, internal/net.js:1:1,0x3de08876b980,~
code-creation,Eval,12,45112,0x3de088770126,6, internal/stream_base_commons.js:1:1,0x3de088770058,~
code-creation,Eval,12,45138,0x3de0887706de,550, internal/stream_base_commons.js:1:1,0x3de088770090,~
code-creation,Eval,12,45218,0x3de088770f7e,6, internal/dtrace.js:1:1,0x3de088770eb0,~
code-creation,Eval,12,45236,0x3de0887712e6,152, internal/dtrace.js:1:1,0x3de088770ee8,~
code-creation,LazyCompile,12,45338,0x3de088771b2e,39,protoGetter net.js:703:21,0x2fdfac5f08f8,~
code-creation,LazyCompile,12,45459,0x3de0887733b6,303,Agent _http_agent.js:69:15,0x2fdfac5ee0b8,~
tick,0xbfa40f,45797,1,0xa7b500,3,0xc08860,0x2df8237ee121,0x2df8237edf0e,0x2fdfac5ed62a,0x2df8237ee147,0x2fdfac5ecac0,0x2fdfac5ec887,0x2fdfac5ec674,0x2fdfac5e5c4a,0x2fdfac5dce8c,0x136f770
code-creation,Eval,12,45823,0x3de088774526,6, _http_client.js:1:1,0x3de088774458,~
code-creation,Eval,12,45865,0x3de0887752f6,831, _http_client.js:1:1,0x3de088774490,~
code-creation,Eval,12,46021,0x3de088776466,6, _http_common.js:1:1,0x3de088776398,~
code-creation,Eval,12,46048,0x3de088776b3e,501, _http_common.js:1:1,0x3de0887763d0,~
code-creation,Eval,12,46148,0x3de088777e76,6, internal/freelist.js:1:1,0x3de088777da8,~
code-creation,Eval,12,46164,0x3de08877803e,61, internal/freelist.js:1:1,0x3de088777de0,~
code-creation,Eval,12,46285,0x3de08877844e,6, _http_incoming.js:1:1,0x3de088778380,~
code-creation,Eval,12,46306,0x3de088778a1e,258, _http_incoming.js:1:1,0x3de0887783b8,~
code-creation,LazyCompile,12,46367,0x3de0887790ae,27,FreeList internal/freelist.js:8:14,0x3de088777ea8,~
code-creation,Eval,12,46706,0x3de088779d0e,6, _http_outgoing.js:1:1,0x3de088779c40,~
code-creation,Eval,12,46775,0x3de08877b466,1374, _http_outgoing.js:1:1,0x3de088779c78,~
tick,0x1342ae3,46882,0,0x0,0,0x3de08877b580,0x2df8237ee147,0x2df8237edf0e,0x3de088775479,0x2df8237ee147,0x2df8237edf0e,0x2fdfac5ed62a,0x2df8237ee147,0x2fdfac5ecac0,0x2fdfac5ec887,0x2fdfac5ec674,0x2fdfac5e5c4a,0x2fdfac5dce8c,0x136f770
code-creation,Eval,12,46930,0x3de08877c646,6, internal/http.js:1:1,0x3de08877c578,~
code-creation,Eval,12,46950,0x3de08877c9d6,188, internal/http.js:1:1,0x3de08877c5b0,~
code-creation,LazyCompile,12,47069,0x3de08877e9ce,14,getDefaultHighWaterMark internal/streams/state.js:15:33,0x2fdfac5fb270,~
code-creation,LazyCompile,12,47154,0x3de08877f246,203,from buffer.js:304:28,0x34bd250a6d20,~
code-creation,LazyCompile,12,47184,0x3de08877f486,123,fromString buffer.js:442:20,0x34bd250a6960,~
code-creation,LazyCompile,12,47217,0x3de08877f666,199,fromStringFast buffer.js:423:24,0x34bd250a6910,~
code-creation,LazyCompile,12,47235,0x3de08877f876,25,write buffer.js:606:12,0x34bd250a7040,~
code-creation,Eval,12,47580,0x3a093509db96,6, _http_server.js:1:1,0x3a093509dac8,~
code-creation,Eval,12,47673,0x3a093509efae,1213, _http_server.js:1:1,0x3a093509db00,~
code-creation,LazyCompile,12,47824,0x3a093509fe1e,6,byteLength buffer.js:641:17,0x34bd250a74f0,~
code-creation,LazyCompile,12,47843,0x3a093509ff0e,25,write buffer.js:642:12,0x34bd250a7540,~
code-creation,LazyCompile,12,47921,0x3a09350a077e,153,getESMFacade internal/bootstrap/loaders.js:230:15,0x2df8237e9dc0,~
tick,0x7f29387d90f0,47961,1,0x9f4570,6,0xc08860,0x3a09350a07e0,0x2fdfac5ecb08,0x2fdfac5ec887,0x2fdfac5ec674,0x2fdfac5e5c4a,0x2fdfac5dce8c,0x136f770
code-creation,LazyCompile,12,48006,0x3a09350a0aee,47, internal/bootstrap/loaders.js:237:15,0x3a09350a0670,~
code-creation,LazyCompile,12,48037,0x3a09350a0c4e,101,syncExports internal/bootstrap/loaders.js:251:14,0x2df8237e9e38,~
code-creation,LazyCompile,12,48056,0x3a09350a0dde,38,getOwn internal/bootstrap/loaders.js:148:16,0x2df8237e9be0,~
code-creation,LazyCompile,12,48095,0x3a09350a1056,50,get http.js:76:6,0x2fdfac5ed1d8,~
code-creation,LazyCompile,12,48112,0x3a09350a1186,12,get http.js:89:6,0x2fdfac5ed228,~
code-creation,LazyCompile,12,48170,0x3a09350a13f6,21,createServer http.js:42:22,0x2fdfac5ed0e8,~
code-creation,LazyCompile,12,48242,0x3a09350a169e,313,Server _http_server.js:321:16,0x3a093509dcb8,~
code-creation,LazyCompile,12,48291,0x3a09350a1cae,363,Server net.js:1155:16,0x2fdfac5f0b28,~
code-creation,LazyCompile,12,48427,0x3a09350a2346,768,Server.listen net.js:1393:35,0x2fdfac5f19d8,~
code-creation,LazyCompile,12,48466,0x3a09350a293e,199,normalizeArgs net.js:198:23,0x2fdfac5f06c8,~
code-creation,LazyCompile,12,48483,0x3a09350a2b3e,22,isPipeName net.js:153:20,0x2fdfac5f05d8,~
code-creation,LazyCompile,12,48506,0x3a09350a2c4e,44,once events.js:434:44,0x34bd25098ec0,~
code-creation,LazyCompile,12,48528,0x3a09350a2e36,65,_onceWrap events.js:426:19,0x34bd250988a0,~
code-creation,LazyCompile,12,48557,0x3a09350a3086,25,toNumber net.js:1205:18,0x2fdfac5f0b78,~
code-creation,LazyCompile,12,48575,0x3a09350a3196,21,getFlags net.js:124:18,0x2fdfac5f04e8,~
code-creation,LazyCompile,12,48604,0x3a09350a32d6,146,validatePort internal/validators.js:187:22,0x34bd250ab1e8,~
code-creation,LazyCompile,12,48627,0x3a09350a3536,90,lookupAndListen net.js:1491:25,0x2fdfac5f0d80,~
code-creation,Eval,12,48784,0x3a09350a4586,6, dns.js:1:1,0x3a09350a44b8,~
code-creation,Eval,12,48826,0x3a09350a4f66,980, dns.js:1:1,0x3a09350a44f0,~
code-creation,Eval,12,49000,0x3a09350a7616,6, internal/dns/utils.js:1:1,0x3a09350a7548,~
tick,0xe1f1e2,49048,1,0xa7b500,3,0xc08860,0x2df8237ee121,0x2df8237edf0e,0x3a09350a505b,0x2df8237ee147,0x2df8237edf0e,0x3a09350a3562,0x3a09350a24ec,0x2fdfac5eb1ae,0x137202f,0x9f5760,0x2fdfac5e8719,0x136f770
code-creation,Eval,12,49074,0x3a09350a7b3e,321, internal/dns/utils.js:1:1,0x3a09350a7580,~
code-creation,LazyCompile,12,49133,0x3a09350a7f3e,18,Resolver internal/dns/utils.js:28:14,0x3a09350a77d8,~
code-creation,LazyCompile,12,49334,0x3a09350a813e,51,resolver dns.js:208:18,0x3a09350a4798,~
code-creation,LazyCompile,12,49412,0x3a09350a82fe,6,getDefaultResolver internal/dns/utils.js:125:28,0x3a09350a7648,~
code-creation,LazyCompile,12,49431,0x3a09350a845e,41,bindDefaultResolver internal/dns/utils.js:133:29,0x3a09350a76e8,~
code-creation,LazyCompile,12,49447,0x3a09350a85ae,41, internal/dns/utils.js:134:24,0x3a09350a8398,~
code-creation,LazyCompile,12,49551,0x3a09350a8976,524,lookup dns.js:92:16,0x3a09350a4658,~
code-creation,LazyCompile,12,49574,0x3a09350a8d46,29,isIP internal/net.js:38:14,0x3de08876bae8,~
code-creation,LazyCompile,12,49586,0x3a09350a8e66,19,isIPv4 internal/net.js:30:16,0x3de08876ba48,~
code-creation,LazyCompile,12,49683,0x3a09350a906e,416,nextTick internal/process/task_queues.js:105:18,0x34bd250bb988,~
code-creation,LazyCompile,12,49701,0x3a09350a93ae,18,isEmpty internal/fixed_queue.js:95:10,0x34bd250bd8b8,~
code-creation,LazyCompile,12,49713,0x3a09350a94be,15,isEmpty internal/fixed_queue.js:67:10,0x34bd250bd728,~
code-creation,LazyCompile,12,49726,0x3a09350a95c6,28,setHasTickScheduled internal/process/task_queues.js:53:29,0x34bd250bb898,~
code-creation,LazyCompile,12,49744,0x3a09350a96de,27,newAsyncId internal/async_hooks.js:339:20,0x34bd250b7df0,~
code-creation,LazyCompile,12,49760,0x3a09350a97fe,39,getDefaultTriggerAsyncId internal/async_hooks.js:355:34,0x34bd250b7e90,~
code-creation,LazyCompile,12,49778,0x3a09350a9926,16,initHooksExist internal/async_hooks.js:392:24,0x34bd250b8020,~
code-creation,LazyCompile,12,49790,0x3a09350a9a26,19,hasHooks internal/async_hooks.js:384:18,0x34bd250b7f80,~
code-creation,LazyCompile,12,49807,0x3a09350a9b56,67,push internal/fixed_queue.js:99:7,0x34bd250bd908,~
code-creation,LazyCompile,12,49820,0x3a09350a9cbe,27,isFull internal/fixed_queue.js:71:9,0x34bd250bd778,~
code-creation,LazyCompile,12,49834,0x3a09350a9dee,41,push internal/fixed_queue.js:75:7,0x34bd250bd7c8,~
code-creation,LazyCompile,12,49896,0x3a09350a9fd6,362,processTicksAndRejections internal/process/task_queues.js:69:35,0x34bd250bb938,~
code-creation,LazyCompile,12,49918,0x3a09350aa2ee,48,shift internal/fixed_queue.js:108:8,0x34bd250bd958,~
code-creation,LazyCompile,12,49936,0x3a09350aa436,60,shift internal/fixed_queue.js:80:8,0x34bd250bd818,~
code-creation,LazyCompile,12,49956,0x3a09350aa58e,47,emitBeforeScript internal/async_hooks.js:419:26,0x34bd250b8160,~
code-creation,LazyCompile,12,49981,0x3a09350aa6fe,209,pushAsyncContext internal/async_hooks.js:459:26,0x34bd250b82f0,~
code-creation,LazyCompile,12,50007,0x3a09350aa91e,81,doListen net.js:1493:40,0x3a09350a3470,~
code-creation,LazyCompile,12,50040,0x3a09350aac1e,211,listenInCluster net.js:1351:25,0x2fdfac5f0d08,~
code-creation,Eval,12,50070,0x3a09350aaff6,6, cluster.js:1:1,0x3a09350aaf28,~
code-creation,Eval,12,50080,0x3a09350ab0ae,44, cluster.js:1:1,0x3a09350aaf60,~
tick,0xbb27b2,50148,1,0xa7b500,5,0xc08860,0x2df8237ee121,0x2df8237edf0e,0x3a09350ab0d0,0x2df8237ee147,0x2df8237edf0e,0x3a09350aac5e,0x3a09350aa968,0x3a09350aa085
code-creation,Eval,12,50350,0x3a09350abaa6,6, internal/cluster/master.js:1:1,0x3a09350ab9d8,~
code-creation,Eval,12,50393,0x3a09350ac2e6,761, internal/cluster/master.js:1:1,0x3a09350aba10,~
code-creation,Eval,12,50686,0x3a09350ad25e,6, child_process.js:1:1,0x3a09350ad190,~
code-creation,Eval,12,50717,0x3a09350adb56,603, child_process.js:1:1,0x3a09350ad1c8,~
code-creation,Eval,12,51153,0x3a09350aee5e,6, internal/child_process.js:1:1,0x3a09350aed90,~
tick,0xf274c9,51234,1,0xa7b500,3,0xc08860,0x2df8237ee121,0x2df8237edf0e,0x3a09350add01,0x2df8237ee147,0x2df8237edf0e,0x3a09350ac39a,0x2df8237ee147,0x2df8237edf0e,0x3a09350ab0d0,0x2df8237ee147,0x2df8237edf0e,0x3a09350aac5e,0x3a09350aa968,0x3a09350aa085
code-creation,Eval,12,51290,0x3a09350b0196,1238, internal/child_process.js:1:1,0x3a09350aedc8,~
code-creation,Eval,12,51306,0x3a09350b08ce,42,<instance_members_initializer> internal/child_process.js:510:3,0x3a09350afa40,~
code-creation,Eval,12,51773,0x3a09350b1e46,6, dgram.js:1:1,0x3a09350b1d78,~
code-creation,Eval,12,51841,0x3a09350b37be,1605, dgram.js:1:1,0x3a09350b1db0,~
code-creation,Eval,12,51971,0x3a09350b4b36,6, internal/dgram.js:1:1,0x3a09350b4a68,~
code-creation,Eval,12,51989,0x3a09350b4e06,206, internal/dgram.js:1:1,0x3a09350b4aa0,~
code-creation,Eval,12,52190,0x3a09350b8b6e,6, internal/socket_list.js:1:1,0x3a09350b8aa0,~
code-creation,Eval,12,52211,0x3a09350b8f1e,143, internal/socket_list.js:1:1,0x3a09350b8ad8,~
tick,0x7f29387d927a,52320,0,0x0,2,0x1037320,0x3a09350add3d,0x2df8237ee147,0x2df8237edf0e,0x3a09350ac39a,0x2df8237ee147,0x2df8237edf0e,0x3a09350ab0d0,0x2df8237ee147,0x2df8237edf0e,0x3a09350aac5e,0x3a09350aa968,0x3a09350aa085
code-creation,LazyCompile,12,52357,0x3a09350b9d8e,15,customPromiseExecFunction child_process.js:158:35,0x3a09350ad770,~
code-creation,Eval,12,52477,0x3a09350ba17e,6, internal/cluster/round_robin_handle.js:1:1,0x3a09350ba0b0,~
code-creation,Eval,12,52493,0x3a09350ba43e,167, internal/cluster/round_robin_handle.js:1:1,0x3a09350ba0e8,~
code-creation,Eval,12,52552,0x3a09350ba8ae,6, internal/cluster/utils.js:1:1,0x3a09350ba7e0,~
code-creation,Eval,12,52565,0x3a09350baa76,68, internal/cluster/utils.js:1:1,0x3a09350ba818,~
code-creation,Eval,12,52630,0x3a09350baeb6,6, internal/cluster/shared_handle.js:1:1,0x3a09350bade8,~
code-creation,Eval,12,52649,0x3a09350bb08e,96, internal/cluster/shared_handle.js:1:1,0x3a09350bae20,~
code-creation,Eval,12,52709,0x3a09350bb496,6, internal/cluster/worker.js:1:1,0x3a09350bb3c8,~
code-creation,Eval,12,52724,0x3a09350bb71e,149, internal/cluster/worker.js:1:1,0x3a09350bb400,~
code-creation,LazyCompile,12,52834,0x3a09350bbd1e,493,setupListenHandle net.js:1266:27,0x2fdfac5f0c18,~
code-creation,LazyCompile,12,52902,0x3a09350bc2b6,436,createServerHandle net.js:1208:28,0x2fdfac5f0bc8,~
code-creation,LazyCompile,12,52952,0x3a09350bc62e,35,getNewAsyncId net.js:147:23,0x2fdfac5f0588,~
code-creation,LazyCompile,12,52998,0x3a09350bc84e,130,defaultTriggerAsyncIdScope internal/async_hooks.js:369:36,0x34bd250b7f30,~
code-creation,LazyCompile,12,53022,0x3a09350bc9de,16,destroyHooksExist internal/async_hooks.js:400:27,0x34bd250b80c0,~
code-creation,LazyCompile,12,53037,0x3a09350bcae6,37,emitAfterScript internal/async_hooks.js:427:25,0x34bd250b81b0,~
code-creation,LazyCompile,12,53065,0x3a09350bcc4e,187,popAsyncContext internal/async_hooks.js:473:25,0x34bd250b8340,~
code-creation,LazyCompile,12,53077,0x3a09350bce5e,16,enabledHooksExist internal/async_hooks.js:388:27,0x34bd250b7fd0,~
code-creation,LazyCompile,12,53100,0x3a09350bcf6e,24,emitListeningNT net.js:1344:25,0x2fdfac5f0cb8,~
code-creation,LazyCompile,12,53125,0x3a09350bd0be,108,onceWrapper events.js:416:21,0x34bd25098850,~
code-creation,LazyCompile,12,53207,0x3a09350bd29e,355,removeListener events.js:451:28,0x34bd25098f60,~
code-creation,LazyCompile,12,53230,0x3a09350bd5ee,57, file:///home/jeka/projects/node/example/app.js:34:31,0x2fdfac5eb040,~
code-creation,LazyCompile,12,53251,0x3a09350bd736,45,log internal/console/constructor.js:313:6,0x34bd250bfc78,~
code-creation,LazyCompile,12,53268,0x3a09350bd876,44,Console.<computed> internal/console/constructor.js:302:47,0x34bd250bfbd8,~
code-creation,LazyCompile,12,53282,0x3a09350bd99e,30,get internal/console/constructor.js:175:10,0x172ba702880,~
code-creation,LazyCompile,12,53303,0x3a09350bdb56,109,getStdout internal/bootstrap/switches/is_main_thread.js:116:19,0x172ba71dec8,~
code-creation,LazyCompile,12,53354,0x3a09350bdfae,347,createWritableStdioStream internal/bootstrap/switches/is_main_thread.js:37:35,0x172ba71de00,~
tick,0xf977a5,53407,1,0xa7b500,2,0xc08860,0x2df8237ee121,0x2df8237edf0e,0x3a09350bdff3,0x3a09350bdb6a,0x3a09350bd9a9,0x3a09350bd880,0x3a09350bd754,0xb2d820,0x3a09350bd620,0x3a09350bd109,0x172ba71f710,0x3a09350bcf7f,0x3a09350aa057
code-creation,Eval,12,53483,0x3a09350be65e,6, tty.js:1:1,0x3a09350be590,~
code-creation,Eval,12,53508,0x3a09350beb86,479, tty.js:1:1,0x3a09350be5c8,~
code-creation,Eval,12,53627,0x3a09350bf616,6, internal/tty.js:1:1,0x3a09350bf548,~
code-creation,Eval,12,53647,0x3a09350bfa26,353, internal/tty.js:1:1,0x3a09350bf580,~
code-creation,LazyCompile,12,53754,0x3de08877fbd6,216,WriteStream tty.js:84:21,0x3a09350be730,~
code-creation,LazyCompile,12,53860,0x2a7bb4740336,752,Socket net.js:264:16,0x2fdfac5f0768,~
code-creation,LazyCompile,12,53889,0x2a7bb474091e,118,Duplex _stream_duplex.js:52:16,0x2fdfac5ff0e8,~
code-creation,LazyCompile,12,53944,0x2a7bb4740b26,115,Readable _stream_readable.js:181:18,0x2fdfac5f7cb8,~
code-creation,LazyCompile,12,53960,0x2a7bb4740cce,21,Stream internal/streams/legacy.js:9:16,0x2fdfac5f6d58,~
code-creation,LazyCompile,12,54081,0x2a7bb474120e,390,ReadableState _stream_readable.js:87:23,0x2fdfac5f7c68,~
code-creation,LazyCompile,12,54116,0x2a7bb4741606,100,getHighWaterMark internal/streams/state.js:19:26,0x2fdfac5fb2c0,~
code-creation,LazyCompile,12,54132,0x2a7bb4741786,27,highWaterMarkFrom internal/streams/state.js:10:27,0x2fdfac5fb220,~
code-creation,LazyCompile,12,54153,0x2a7bb47418ae,18,BufferList internal/streams/buffer_list.js:11:14,0x2fdfac5fa720,~
code-creation,LazyCompile,12,54232,0x2a7bb4741a6e,166,Writable _stream_writable.js:218:18,0x2fdfac5fcc78,~
code-creation,LazyCompile,12,54284,0x2a7bb4741e3e,334,WritableState _stream_writable.js:67:23,0x2fdfac5fcbd8,~
code-creation,LazyCompile,12,54317,0x2a7bb47421f6,24,resetBuffer _stream_writable.js:180:21,0x2fdfac5fcc28,~
code-creation,LazyCompile,12,54350,0x2a7bb4742316,23,set _stream_readable.js:1075:8,0x2fdfac5f8988,~
code-creation,LazyCompile,12,54370,0x2a7bb4742426,16,set net.js:1680:6,0x2fdfac5f1d50,~
code-creation,LazyCompile,12,54384,0x2a7bb474252e,9,get net.js:1679:6,0x2fdfac5f1d00,~
code-creation,LazyCompile,12,54422,0x2a7bb47426de,217,Readable.on _stream_readable.js:850:33,0x2fdfac5f86a8,~
code-creation,LazyCompile,12,54458,0x2a7bb474297e,150,initSocketHandle net.js:235:26,0x2fdfac5f0718,~
tick,0x7f2938852297,54493,0,0x0,3,0x1037320,0x2a7bb47405a7,0x3de08877fc59,0x3a09350be003,0x3a09350bdb6a,0x3a09350bd9a9,0x3a09350bd880,0x3a09350bd754,0xb2d820,0x3a09350bd620,0x3a09350bd109,0x172ba71f710,0x3a09350bcf7f,0x3a09350aa057
code-creation,LazyCompile,12,54524,0x2a7bb4742bce,108,undestroy internal/streams/destroy.js:103:19,0x2fdfac5f5bf8,~
code-creation,LazyCompile,12,54676,0x2a7bb474325e,104,Console.<computed> internal/console/constructor.js:283:49,0x34bd250bfb88,~
code-creation,LazyCompile,12,54765,0x2a7bb47438be,819,getColorDepth internal/tty.js:102:23,0x3a09350bf698,~
code-creation,LazyCompile,12,54812,0x2a7bb4743e3e,64,formatWithOptions internal/util/inspect.js:1797:27,0x34bd2509e180,~
code-creation,LazyCompile,12,54918,0x2a7bb4744076,922,formatWithOptionsInternal internal/util/inspect.js:1805:35,0x34bd2509e1d0,~
code-creation,LazyCompile,12,54964,0x2a7bb47447a6,300,Console.<computed> internal/console/constructor.js:242:46,0x34bd250bfb38,~
code-creation,LazyCompile,12,54990,0x2a7bb4744a4e,34,listenerCount events.js:585:23,0x34bd25098940,~
code-creation,LazyCompile,12,55047,0x2a7bb4744c36,322,Writable.write _stream_writable.js:258:36,0x2fdfac5fd2e8,~
code-creation,LazyCompile,12,55095,0x2a7bb4744fe6,221,writeOrBuffer _stream_writable.js:334:23,0x2fdfac5fccc8,~
code-creation,LazyCompile,12,55120,0x2a7bb4745236,29,Socket._write net.js:793:35,0x2fdfac5f17d0,~
